Group num: 0, TC(X;Y_j): 3.648
story, 0.018, 1.000, 0.018
sort, 0.018, 1.000, 0.018
face, 0.017, 1.000, 0.017
stuff, 0.016, 1.000, 0.016
personally, 0.016, 1.000, 0.016
kept, 0.014, 1.000, 0.014
admit, 0.014, 1.000, 0.014
doubt, 0.012, 1.000, 0.012
thinking, 0.011, 1.000, 0.011
hear, 0.011, 1.000, 0.011
imagine, 0.011, 1.000, 0.011
couldn, 0.010, 1.000, 0.010
basically, 0.010, 1.000, 0.010
quote, 0.009, 1.000, 0.009
tells, 0.009, 1.000, 0.009
awful, 0.008, 1.000, 0.008
stories, 0.008, 1.000, 0.008
seeing, 0.008, 1.000, 0.008
comparison, 0.007, 1.000, 0.007
shut, 0.007, 1.000, 0.007
deleted, 0.006, 1.000, 0.006
wonder, 0.006, 1.000, 0.006
decides, 0.006, 1.000, 0.006
physically, 0.006, 1.000, 0.006
luck, 0.006, 1.000, 0.006
throw, 0.005, 1.000, 0.005
moves, 0.005, 1.000, 0.005
proved, 0.005, 1.000, 0.005
puts, 0.005, 1.000, 0.005
wise, 0.005, 1.000, 0.005
stopping, 0.005, 1.000, 0.005
okay, 0.005, 1.000, 0.005
fashion, 0.005, 1.000, 0.005
strictly, 0.005, 1.000, 0.005
identical, 0.004, 1.000, 0.004
recall, 0.004, 1.000, 0.004
decent, 0.004, 1.000, 0.004
cool, 0.004, 1.000, 0.004
purely, 0.004, 1.000, 0.004
confused, 0.004, 1.000, 0.004
pissed, 0.004, 1.000, 0.004
leap, 0.004, 1.000, 0.004
hmmm, 0.004, 1.000, 0.004
stronger, 0.004, 1.000, 0.004
hadn, 0.004, 1.000, 0.004
fruit, 0.004, 1.000, 0.004
hearing, 0.004, 1.000, 0.004
definitely, 0.004, 1.000, 0.004
figured, 0.004, 1.000, 0.004
miss, 0.004, 1.000, 0.004
greatest, 0.004, 1.000, 0.004
bothered, 0.004, 1.000, 0.004
limiting, 0.004, 1.000, 0.004
questionable, 0.003, 1.000, 0.003
clever, 0.003, 1.000, 0.003
awfully, 0.003, 1.000, 0.003
blamed, 0.003, 1.000, 0.003
lately, 0.003, 1.000, 0.003
cares, 0.003, 1.000, 0.003
imo, 0.003, 1.000, 0.003
tendency, 0.003, 1.000, 0.003
weird, 0.003, 1.000, 0.003
deserved, 0.003, 1.000, 0.003
lesser, 0.003, 1.000, 0.003
frankly, 0.003, 1.000, 0.003
funny, 0.003, 1.000, 0.003
twisted, 0.003, 1.000, 0.003
dull, 0.003, 1.000, 0.003
impressed, 0.003, 1.000, 0.003
wondered, 0.003, 1.000, 0.003
russell, 0.003, 1.000, 0.003
gotta, 0.002, 1.000, 0.002
unfair, 0.002, 1.000, 0.002
continent, 0.002, 1.000, 0.002
insisted, 0.002, 1.000, 0.002
spinning, 0.002, 1.000, 0.002
theoretically, 0.002, 1.000, 0.002
myths, 0.002, 1.000, 0.002
contradicting, 0.002, 1.000, 0.002
drastic, 0.002, 1.000, 0.002
annoy, 0.002, 1.000, 0.002
dropping, 0.002, 1.000, 0.002
pleased, 0.002, 1.000, 0.002
mad, 0.002, 1.000, 0.002
fudge, 0.002, 1.000, 0.002
criterion, 0.002, 1.000, 0.002
sucks, 0.002, 1.000, 0.002
translate, 0.002, 1.000, 0.002
burns, 0.002, 1.000, 0.002
cups, 0.002, 1.000, 0.002
fist, 0.002, 1.000, 0.002
exceptional, 0.002, 1.000, 0.002
snake, 0.002, 1.000, 0.002
loyalty, 0.002, 1.000, 0.002
honour, 0.002, 1.000, 0.002
scenarios, 0.002, 1.000, 0.002
loathe, 0.002, 1.000, 0.002
ton, 0.002, 1.000, 0.002
bore, 0.002, 1.000, 0.002
tender, 0.001, 1.000, 0.001
invent, 0.001, 1.000, 0.001
pet, 0.001, 1.000, 0.001
dunno, 0.001, 1.000, 0.001
logos, 0.001, 1.000, 0.001
curiosity, 0.001, 1.000, 0.001
persist, 0.001, 1.000, 0.001
footnotes, 0.001, 1.000, 0.001
pressured, 0.001, 1.000, 0.001
capitalization, 0.001, 1.000, 0.001
distressed, 0.001, 1.000, 0.001
advisors, 0.001, 1.000, 0.001
gregg, 0.001, 1.000, 0.001
alot, 0.001, 1.000, 0.001
mucho, 0.001, 1.000, 0.001
moderately, 0.001, 1.000, 0.001
tack, 0.001, 1.000, 0.001
doubtful, 0.001, 1.000, 0.001
lousy, 0.001, 1.000, 0.001
nope, 0.001, 1.000, 0.001
warranted, 0.001, 1.000, 0.001
communicated, 0.001, 1.000, 0.001
troublesome, 0.001, 1.000, 0.001
integrates, 0.001, 1.000, 0.001
swings, 0.001, 1.000, 0.001
fallacious, 0.001, 1.000, 0.001
flimsy, 0.001, 1.000, 0.001
reassure, 0.001, 1.000, 0.001
adversary, 0.001, 1.000, 0.001
stripes, 0.001, 1.000, 0.001
cetera, 0.001, 1.000, 0.001
tenor, 0.001, 1.000, 0.001
feeding, 0.001, 1.000, 0.001
admire, 0.001, 1.000, 0.001
archimedes, 0.001, 1.000, 0.001
pile, 0.001, 1.000, 0.001
commenting, 0.001, 1.000, 0.001
filmed, 0.001, 1.000, 0.001
fashionable, 0.001, 1.000, 0.001
suprise, 0.001, 1.000, 0.001
sandwich, 0.001, 1.000, 0.001
misspelled, 0.001, 1.000, 0.001
baffled, 0.001, 1.000, 0.001
routed, 0.001, 1.000, 0.001
peaks, 0.001, 1.000, 0.001
codified, 0.001, 1.000, 0.001
scotty, 0.001, 1.000, 0.001
nod, 0.001, 1.000, 0.001
predictive, 0.001, 1.000, 0.001
cadence, 0.001, 1.000, 0.001
methinks, 0.001, 1.000, 0.001
grin, 0.001, 1.000, 0.001
mexican, 0.001, 1.000, 0.001
incompetence, 0.001, 1.000, 0.001
generous, 0.001, 1.000, 0.001
someones, 0.001, 1.000, 0.001
underestimate, 0.001, 1.000, 0.001
bye, 0.001, 1.000, 0.001
puny, 0.001, 1.000, 0.001
hates, 0.001, 1.000, 0.001
dobbs, 0.001, 1.000, 0.001
worries, 0.001, 1.000, 0.001
loon, 0.001, 1.000, 0.001
struggled, 0.001, 1.000, 0.001
_you_, 0.001, 1.000, 0.001
punch, 0.001, 1.000, 0.001
fiasco, 0.001, 1.000, 0.001
arguements, 0.001, 1.000, 0.001
monolithic, 0.001, 1.000, 0.001
yep, 0.001, 1.000, 0.001
potent, 0.001, 1.000, 0.001
squat, 0.001, 1.000, 0.001
eecg, 0.000, 1.000, 0.000
intelligently, 0.000, 1.000, 0.000
bugging, 0.000, 1.000, 0.000
deviations, 0.000, 1.000, 0.000
suchlike, 0.000, 1.000, 0.000
havent, 0.000, 1.000, 0.000
hehehe, 0.000, 1.000, 0.000
nicer, 0.000, 1.000, 0.000
sorta, 0.000, 1.000, 0.000
exaggerated, 0.000, 1.000, 0.000
scoop, 0.000, 1.000, 0.000
dupe, 0.000, 1.000, 0.000
siblings, 0.000, 1.000, 0.000
trumpet, 0.000, 1.000, 0.000
fastmicro, 0.000, 1.000, 0.000
Group num: 34, TC(X;Y_j): 0.664
problem, 0.055, 1.000, 0.055
set, 0.042, 1.000, 0.042
place, 0.034, 1.000, 0.034
called, 0.031, 1.000, 0.031
change, 0.031, 1.000, 0.031
trying, 0.030, 1.000, 0.030
return, 0.028, 1.000, 0.028
open, 0.026, 1.000, 0.026
support, 0.026, 1.000, 0.026
instead, 0.023, 1.000, 0.023
hope, 0.021, 1.000, 0.021
tried, 0.019, 1.000, 0.019
events, 0.018, 1.000, 0.018
allow, 0.018, 1.000, 0.018
main, 0.017, 1.000, 0.017
level, 0.017, 1.000, 0.017
create, 0.017, 1.000, 0.017
error, 0.017, 1.000, 0.017
expected, 0.015, 1.000, 0.015
value, 0.015, 1.000, 0.015
failed, 0.015, 1.000, 0.015
wrote, 0.015, 1.000, 0.015
section, 0.015, 1.000, 0.015
appear, 0.014, 1.000, 0.014
solution, 0.014, 1.000, 0.014
save, 0.014, 1.000, 0.014
values, 0.014, 1.000, 0.014
creation, 0.014, 1.000, 0.014
directly, 0.013, 1.000, 0.013
allows, 0.013, 1.000, 0.013
event, 0.012, 1.000, 0.012
errors, 0.012, 1.000, 0.012
gives, 0.011, 1.000, 0.011
warning, 0.011, 1.000, 0.011
setting, 0.011, 1.000, 0.011
draw, 0.011, 1.000, 0.011
initial, 0.011, 1.000, 0.011
summary, 0.010, 1.000, 0.010
primary, 0.010, 1.000, 0.010
happens, 0.010, 1.000, 0.010
entry, 0.010, 1.000, 0.010
creating, 0.010, 1.000, 0.010
exact, 0.010, 1.000, 0.010
strange, 0.010, 1.000, 0.010
background, 0.009, 1.000, 0.009
drop, 0.009, 1.000, 0.009
returns, 0.009, 1.000, 0.009
status, 0.008, 1.000, 0.008
commands, 0.008, 1.000, 0.008
generation, 0.008, 1.000, 0.008
connection, 0.008, 1.000, 0.008
solve, 0.008, 1.000, 0.008
usual, 0.008, 1.000, 0.008
mistakes, 0.008, 1.000, 0.008
specify, 0.008, 1.000, 0.008
failure, 0.008, 1.000, 0.008
style, 0.007, 1.000, 0.007
respond, 0.007, 1.000, 0.007
correctly, 0.007, 1.000, 0.007
shell, 0.007, 1.000, 0.007
focus, 0.007, 1.000, 0.007
depth, 0.007, 1.000, 0.007
ignored, 0.007, 1.000, 0.007
portion, 0.006, 1.000, 0.006
helps, 0.006, 1.000, 0.006
root, 0.006, 1.000, 0.006
affect, 0.006, 1.000, 0.006
tables, 0.006, 1.000, 0.006
attributes, 0.006, 1.000, 0.006
routine, 0.006, 1.000, 0.006
permanent, 0.006, 1.000, 0.006
match, 0.006, 1.000, 0.006
resulting, 0.006, 1.000, 0.006
exit, 0.005, 1.000, 0.005
bugs, 0.005, 1.000, 0.005
dependent, 0.005, 1.000, 0.005
expose, 0.005, 1.000, 0.005
fails, 0.005, 1.000, 0.005
sole, 0.005, 1.000, 0.005
attribute, 0.005, 1.000, 0.005
creates, 0.005, 1.000, 0.005
achieved, 0.005, 1.000, 0.005
underlying, 0.005, 1.000, 0.005
adding, 0.005, 1.000, 0.005
parent, 0.005, 1.000, 0.005
corrected, 0.005, 1.000, 0.005
newly, 0.005, 1.000, 0.005
pressed, 0.005, 1.000, 0.005
fatal, 0.005, 1.000, 0.005
item, 0.004, 1.000, 0.004
quit, 0.004, 1.000, 0.004
expand, 0.004, 1.000, 0.004
loop, 0.004, 1.000, 0.004
garbage, 0.004, 1.000, 0.004
pop, 0.004, 1.000, 0.004
defining, 0.004, 1.000, 0.004
judging, 0.004, 1.000, 0.004
handler, 0.004, 1.000, 0.004
determining, 0.004, 1.000, 0.004
streams, 0.004, 1.000, 0.004
rendering, 0.003, 1.000, 0.003
linked, 0.003, 1.000, 0.003
ontario, 0.003, 1.000, 0.003
restore, 0.003, 1.000, 0.003
indicating, 0.003, 1.000, 0.003
submitting, 0.003, 1.000, 0.003
meantime, 0.003, 1.000, 0.003
syntax, 0.003, 1.000, 0.003
possibilities, 0.003, 1.000, 0.003
expanding, 0.003, 1.000, 0.003
boundary, 0.003, 1.000, 0.003
responded, 0.003, 1.000, 0.003
dragging, 0.003, 1.000, 0.003
drag, 0.003, 1.000, 0.003
improving, 0.003, 1.000, 0.003
mask, 0.003, 1.000, 0.003
initialize, 0.003, 1.000, 0.003
outline, 0.003, 1.000, 0.003
deeper, 0.003, 1.000, 0.003
slave, 0.002, 1.000, 0.002
lasting, 0.002, 1.000, 0.002
finder, 0.002, 1.000, 0.002
encompass, 0.002, 1.000, 0.002
denials, 0.002, 1.000, 0.002
continuous, 0.002, 1.000, 0.002
discarded, 0.002, 1.000, 0.002
abort, 0.002, 1.000, 0.002
presents, 0.002, 1.000, 0.002
mis, 0.002, 1.000, 0.002
introduce, 0.002, 1.000, 0.002
tips, 0.002, 1.000, 0.002
hint, 0.002, 1.000, 0.002
invalid, 0.002, 1.000, 0.002
removal, 0.002, 1.000, 0.002
rid, 0.002, 1.000, 0.002
inverse, 0.002, 1.000, 0.002
limitation, 0.002, 1.000, 0.002
nearest, 0.002, 1.000, 0.002
indicator, 0.002, 1.000, 0.002
prayed, 0.002, 1.000, 0.002
grabbing, 0.002, 1.000, 0.002
specifying, 0.002, 1.000, 0.002
unclear, 0.002, 1.000, 0.002
symbols, 0.002, 1.000, 0.002
clip, 0.002, 1.000, 0.002
avail, 0.002, 1.000, 0.002
halted, 0.002, 1.000, 0.002
modifiers, 0.002, 1.000, 0.002
manipulations, 0.002, 1.000, 0.002
clicked, 0.002, 1.000, 0.002
relevent, 0.002, 1.000, 0.002
woody, 0.002, 1.000, 0.002
desperate, 0.002, 1.000, 0.002
caution, 0.002, 1.000, 0.002
restored, 0.002, 1.000, 0.002
credibility, 0.002, 1.000, 0.002
distorted, 0.002, 1.000, 0.002
drawings, 0.002, 1.000, 0.002
relied, 0.002, 1.000, 0.002
init, 0.002, 1.000, 0.002
portability, 0.002, 1.000, 0.002
gladly, 0.002, 1.000, 0.002
booted, 0.002, 1.000, 0.002
finalized, 0.001, 1.000, 0.001
echoes, 0.001, 1.000, 0.001
keypress, 0.001, 1.000, 0.001
unambiguous, 0.001, 1.000, 0.001
obscured, 0.001, 1.000, 0.001
predominantly, 0.001, 1.000, 0.001
tilted, 0.001, 1.000, 0.001
refuses, 0.001, 1.000, 0.001
shade, 0.001, 1.000, 0.001
repaired, 0.001, 1.000, 0.001
revert, 0.001, 1.000, 0.001
tolerated, 0.001, 1.000, 0.001
wee, 0.001, 1.000, 0.001
demonstrating, 0.001, 1.000, 0.001
clicking, 0.001, 1.000, 0.001
exiting, 0.001, 1.000, 0.001
simplest, 0.001, 1.000, 0.001
popping, 0.001, 1.000, 0.001
completing, 0.001, 1.000, 0.001
apologies, 0.001, 1.000, 0.001
truely, 0.001, 1.000, 0.001
clue, 0.001, 1.000, 0.001
enviroment, 0.001, 1.000, 0.001
accustomed, 0.001, 1.000, 0.001
label, 0.001, 1.000, 0.001
css, 0.001, 1.000, 0.001
buttonpressmask, 0.001, 1.000, 0.001
masked, 0.001, 1.000, 0.001
massaging, 0.001, 1.000, 0.001
fuer, 0.001, 1.000, 0.001
orginal, 0.001, 1.000, 0.001
pew, 0.001, 1.000, 0.001
greer, 0.001, 1.000, 0.001
proportionately, 0.001, 1.000, 0.001
recreate, 0.001, 1.000, 0.001
gotcha, 0.001, 1.000, 0.001
enjoyable, 0.001, 1.000, 0.001
speculations, 0.001, 1.000, 0.001
aborted, 0.001, 1.000, 0.001
critically, 0.001, 1.000, 0.001
timeout, 0.001, 1.000, 0.001
venerable, 0.001, 1.000, 0.001
banking, 0.001, 1.000, 0.001
endless, 0.001, 1.000, 0.001
plagued, 0.001, 1.000, 0.001
reflective, 0.001, 1.000, 0.001
repeats, 0.001, 1.000, 0.001
refreshed, 0.001, 1.000, 0.001
und, 0.001, 1.000, 0.001
symptom, 0.001, 1.000, 0.001
curses, 0.001, 1.000, 0.001
dispensation, 0.001, 1.000, 0.001
reacts, 0.001, 1.000, 0.001
comms, 0.001, 1.000, 0.001
fragment, 0.001, 1.000, 0.001
laziness, 0.001, 1.000, 0.001
monetary, 0.001, 1.000, 0.001
clues, 0.001, 1.000, 0.001
highlighted, 0.001, 1.000, 0.001
crush, 0.001, 1.000, 0.001
stepping, 0.001, 1.000, 0.001
appalling, 0.001, 1.000, 0.001
inactive, 0.001, 1.000, 0.001
paced, 0.001, 1.000, 0.001
perusal, 0.001, 1.000, 0.001
hires, 0.001, 1.000, 0.001
sulk, 0.001, 1.000, 0.001
unexpectedly, 0.001, 1.000, 0.001
ting, 0.000, 1.000, 0.000
undo, 0.000, 1.000, 0.000
overcomes, 0.000, 1.000, 0.000
Group num: 35, TC(X;Y_j): 0.606
man, 0.046, 1.000, 0.046
history, 0.038, 1.000, 0.038
today, 0.038, 1.000, 0.038
women, 0.027, 1.000, 0.027
went, 0.027, 1.000, 0.027
told, 0.026, 1.000, 0.026
coming, 0.020, 1.000, 0.020
happened, 0.020, 1.000, 0.020
stand, 0.018, 1.000, 0.018
knew, 0.015, 1.000, 0.015
speak, 0.014, 1.000, 0.014
guilty, 0.014, 1.000, 0.014
fall, 0.014, 1.000, 0.014
gone, 0.014, 1.000, 0.014
age, 0.013, 1.000, 0.013
claimed, 0.013, 1.000, 0.013
david, 0.013, 1.000, 0.013
individuals, 0.012, 1.000, 0.012
convinced, 0.012, 1.000, 0.012
judge, 0.012, 1.000, 0.012
importance, 0.012, 1.000, 0.012
threat, 0.011, 1.000, 0.011
telling, 0.011, 1.000, 0.011
friends, 0.011, 1.000, 0.011
mistake, 0.011, 1.000, 0.011
learned, 0.010, 1.000, 0.010
threatened, 0.010, 1.000, 0.010
movement, 0.010, 1.000, 0.010
sign, 0.010, 1.000, 0.010
james, 0.010, 1.000, 0.010
standing, 0.010, 1.000, 0.010
bear, 0.010, 1.000, 0.010
hide, 0.009, 1.000, 0.009
listen, 0.009, 1.000, 0.009
directed, 0.009, 1.000, 0.009
accounts, 0.009, 1.000, 0.009
proven, 0.009, 1.000, 0.009
everybody, 0.009, 1.000, 0.009
agreed, 0.008, 1.000, 0.008
spread, 0.007, 1.000, 0.007
guard, 0.007, 1.000, 0.007
honestly, 0.007, 1.000, 0.007
discovered, 0.007, 1.000, 0.007
wearing, 0.007, 1.000, 0.007
excuse, 0.007, 1.000, 0.007
enemies, 0.007, 1.000, 0.007
stood, 0.007, 1.000, 0.007
admitted, 0.007, 1.000, 0.007
category, 0.006, 1.000, 0.006
arrived, 0.006, 1.000, 0.006
conviction, 0.006, 1.000, 0.006
responding, 0.006, 1.000, 0.006
ignorance, 0.006, 1.000, 0.006
defending, 0.006, 1.000, 0.006
fallen, 0.006, 1.000, 0.006
angry, 0.006, 1.000, 0.006
struck, 0.006, 1.000, 0.006
jurisdiction, 0.006, 1.000, 0.006
surprise, 0.006, 1.000, 0.006
silent, 0.006, 1.000, 0.006
charles, 0.006, 1.000, 0.006
serving, 0.005, 1.000, 0.005
walking, 0.005, 1.000, 0.005
myth, 0.005, 1.000, 0.005
definite, 0.005, 1.000, 0.005
strength, 0.005, 1.000, 0.005
youth, 0.005, 1.000, 0.005
missed, 0.005, 1.000, 0.005
backed, 0.005, 1.000, 0.005
risen, 0.005, 1.000, 0.005
motivated, 0.005, 1.000, 0.005
employed, 0.005, 1.000, 0.005
counsel, 0.005, 1.000, 0.005
calm, 0.005, 1.000, 0.005
advocate, 0.004, 1.000, 0.004
identified, 0.004, 1.000, 0.004
pursuing, 0.004, 1.000, 0.004
historically, 0.004, 1.000, 0.004
straw, 0.004, 1.000, 0.004
tale, 0.004, 1.000, 0.004
intend, 0.004, 1.000, 0.004
steal, 0.004, 1.000, 0.004
wives, 0.004, 1.000, 0.004
polite, 0.004, 1.000, 0.004
quietly, 0.004, 1.000, 0.004
needless, 0.004, 1.000, 0.004
accuse, 0.004, 1.000, 0.004
spiritually, 0.004, 1.000, 0.004
proclaimed, 0.004, 1.000, 0.004
heritage, 0.004, 1.000, 0.004
respective, 0.004, 1.000, 0.004
captured, 0.004, 1.000, 0.004
reconcile, 0.004, 1.000, 0.004
grew, 0.004, 1.000, 0.004
minded, 0.004, 1.000, 0.004
doubts, 0.004, 1.000, 0.004
torn, 0.004, 1.000, 0.004
reign, 0.004, 1.000, 0.004
convictions, 0.004, 1.000, 0.004
proceeded, 0.004, 1.000, 0.004
heading, 0.004, 1.000, 0.004
inappropriate, 0.003, 1.000, 0.003
protest, 0.003, 1.000, 0.003
ending, 0.003, 1.000, 0.003
dialogue, 0.003, 1.000, 0.003
angel, 0.003, 1.000, 0.003
creature, 0.003, 1.000, 0.003
interviewed, 0.003, 1.000, 0.003
dealt, 0.003, 1.000, 0.003
sacrifice, 0.003, 1.000, 0.003
preparing, 0.003, 1.000, 0.003
invented, 0.003, 1.000, 0.003
credible, 0.003, 1.000, 0.003
lesson, 0.003, 1.000, 0.003
habit, 0.003, 1.000, 0.003
praise, 0.003, 1.000, 0.003
strangers, 0.003, 1.000, 0.003
remark, 0.003, 1.000, 0.003
stalin, 0.003, 1.000, 0.003
headed, 0.003, 1.000, 0.003
bent, 0.003, 1.000, 0.003
occasion, 0.003, 1.000, 0.003
mccarthy, 0.003, 1.000, 0.003
screaming, 0.003, 1.000, 0.003
considerations, 0.003, 1.000, 0.003
inability, 0.003, 1.000, 0.003
predecessors, 0.003, 1.000, 0.003
beauty, 0.003, 1.000, 0.003
approached, 0.003, 1.000, 0.003
lifted, 0.003, 1.000, 0.003
buses, 0.003, 1.000, 0.003
verdict, 0.003, 1.000, 0.003
blanket, 0.003, 1.000, 0.003
riot, 0.003, 1.000, 0.003
repeating, 0.003, 1.000, 0.003
exchanged, 0.003, 1.000, 0.003
fearful, 0.003, 1.000, 0.003
renewed, 0.003, 1.000, 0.003
husbands, 0.003, 1.000, 0.003
quo, 0.003, 1.000, 0.003
_all_, 0.003, 1.000, 0.003
sword, 0.003, 1.000, 0.003
strongest, 0.003, 1.000, 0.003
ranks, 0.003, 1.000, 0.003
hiring, 0.002, 1.000, 0.002
rodney, 0.002, 1.000, 0.002
accusations, 0.002, 1.000, 0.002
behold, 0.002, 1.000, 0.002
quotations, 0.002, 1.000, 0.002
proofs, 0.002, 1.000, 0.002
harsh, 0.002, 1.000, 0.002
cows, 0.002, 1.000, 0.002
competent, 0.002, 1.000, 0.002
wanting, 0.002, 1.000, 0.002
sysadmin, 0.002, 1.000, 0.002
clayton, 0.002, 1.000, 0.002
nonetheless, 0.002, 1.000, 0.002
regards, 0.002, 1.000, 0.002
peers, 0.002, 1.000, 0.002
confession, 0.002, 1.000, 0.002
slain, 0.002, 1.000, 0.002
solomon, 0.002, 1.000, 0.002
hoax, 0.002, 1.000, 0.002
ministers, 0.002, 1.000, 0.002
sexually, 0.002, 1.000, 0.002
odds, 0.002, 1.000, 0.002
hop, 0.002, 1.000, 0.002
coordinated, 0.002, 1.000, 0.002
embarrassed, 0.002, 1.000, 0.002
wonders, 0.002, 1.000, 0.002
harassment, 0.002, 1.000, 0.002
complaint, 0.002, 1.000, 0.002
imminent, 0.002, 1.000, 0.002
sacrifices, 0.002, 1.000, 0.002
teens, 0.002, 1.000, 0.002
majestic, 0.002, 1.000, 0.002
guided, 0.002, 1.000, 0.002
revoked, 0.002, 1.000, 0.002
interception, 0.002, 1.000, 0.002
inconvenience, 0.002, 1.000, 0.002
susan, 0.002, 1.000, 0.002
cleanse, 0.002, 1.000, 0.002
wills, 0.002, 1.000, 0.002
pink, 0.002, 1.000, 0.002
humor, 0.002, 1.000, 0.002
inference, 0.002, 1.000, 0.002
courage, 0.002, 1.000, 0.002
levi, 0.002, 1.000, 0.002
apologized, 0.002, 1.000, 0.002
conceivably, 0.002, 1.000, 0.002
lucifer, 0.002, 1.000, 0.002
mood, 0.002, 1.000, 0.002
chopped, 0.002, 1.000, 0.002
wine, 0.002, 1.000, 0.002
agreeing, 0.002, 1.000, 0.002
barred, 0.002, 1.000, 0.002
threaten, 0.002, 1.000, 0.002
engaging, 0.002, 1.000, 0.002
helpless, 0.002, 1.000, 0.002
conquest, 0.002, 1.000, 0.002
insulted, 0.002, 1.000, 0.002
evading, 0.002, 1.000, 0.002
countryside, 0.002, 1.000, 0.002
untrained, 0.002, 1.000, 0.002
dod0, 0.002, 1.000, 0.002
blessings, 0.002, 1.000, 0.002
dick, 0.002, 1.000, 0.002
rz350, 0.002, 1.000, 0.002
evils, 0.002, 1.000, 0.002
heinous, 0.002, 1.000, 0.002
marines, 0.002, 1.000, 0.002
thy, 0.001, 1.000, 0.001
spouse, 0.001, 1.000, 0.001
spelled, 0.001, 1.000, 0.001
kaldis, 0.001, 1.000, 0.001
congratulate, 0.001, 1.000, 0.001
impress, 0.001, 1.000, 0.001
judgemental, 0.001, 1.000, 0.001
rampant, 0.001, 1.000, 0.001
prostitutes, 0.001, 1.000, 0.001
prostitute, 0.001, 1.000, 0.001
rebut, 0.001, 1.000, 0.001
masons, 0.001, 1.000, 0.001
numb, 0.001, 1.000, 0.001
disgrace, 0.001, 1.000, 0.001
disagreed, 0.001, 1.000, 0.001
underwear, 0.001, 1.000, 0.001
speeches, 0.001, 1.000, 0.001
generalize, 0.001, 1.000, 0.001
salesman, 0.001, 1.000, 0.001
shallow, 0.001, 1.000, 0.001
hesitate, 0.001, 1.000, 0.001
lasted, 0.001, 1.000, 0.001
lone, 0.001, 1.000, 0.001
caller, 0.001, 1.000, 0.001
theodore, 0.001, 1.000, 0.001
someplace, 0.001, 1.000, 0.001
exert, 0.001, 1.000, 0.001
wilderness, 0.001, 1.000, 0.001
patriots, 0.001, 1.000, 0.001
winds, 0.001, 1.000, 0.001
affirmative, 0.001, 1.000, 0.001
illiterate, 0.001, 1.000, 0.001
massage, 0.001, 1.000, 0.001
snatch, 0.001, 1.000, 0.001
conformity, 0.001, 1.000, 0.001
ballots, 0.001, 1.000, 0.001
insensitive, 0.001, 1.000, 0.001
praised, 0.001, 1.000, 0.001
conjoined, 0.001, 1.000, 0.001
muir, 0.001, 1.000, 0.001
sentimental, 0.001, 1.000, 0.001
priori, 0.001, 1.000, 0.001
crosses, 0.001, 1.000, 0.001
downfall, 0.001, 1.000, 0.001
funeral, 0.001, 1.000, 0.001
ruthless, 0.001, 1.000, 0.001
relentless, 0.001, 1.000, 0.001
fairy, 0.001, 1.000, 0.001
committment, 0.001, 1.000, 0.001
creeds, 0.001, 1.000, 0.001
ethnical, 0.001, 1.000, 0.001
defunct, 0.001, 1.000, 0.001
monarch, 0.001, 1.000, 0.001
denny, 0.001, 1.000, 0.001
imitation, 0.001, 1.000, 0.001
fuck, 0.001, 1.000, 0.001
recordings, 0.001, 1.000, 0.001
moot, 0.001, 1.000, 0.001
irony, 0.001, 1.000, 0.001
nailed, 0.001, 1.000, 0.001
smiling, 0.001, 1.000, 0.001
butts, 0.001, 1.000, 0.001
rtsg, 0.001, 1.000, 0.001
thirteen, 0.001, 1.000, 0.001
duane, 0.001, 1.000, 0.001
airports, 0.001, 1.000, 0.001
energies, 0.001, 1.000, 0.001
condescending, 0.001, 1.000, 0.001
sided, 0.001, 1.000, 0.001
classify, 0.001, 1.000, 0.001
arguement, 0.001, 1.000, 0.001
distruction, 0.001, 1.000, 0.001
lyrics, 0.001, 1.000, 0.001
separates, 0.001, 1.000, 0.001
wildly, 0.001, 1.000, 0.001
spotty, 0.001, 1.000, 0.001
hating, 0.001, 1.000, 0.001
slack, 0.001, 1.000, 0.001
jonestown, 0.001, 1.000, 0.001
marvin, 0.001, 1.000, 0.001
err, 0.001, 1.000, 0.001
derogatory, 0.001, 1.000, 0.001
harassed, 0.001, 1.000, 0.001
elapsed, 0.001, 1.000, 0.001
plea, 0.001, 1.000, 0.001
dire, 0.001, 1.000, 0.001
thoughtful, 0.001, 1.000, 0.001
solemn, 0.001, 1.000, 0.001
props, 0.001, 1.000, 0.001
apologists, 0.001, 1.000, 0.001
thumbs, 0.001, 1.000, 0.001
comdex, 0.001, 1.000, 0.001
goodbye, 0.001, 1.000, 0.001
soaked, 0.001, 1.000, 0.001
distinguishing, 0.001, 1.000, 0.001
petty, 0.001, 1.000, 0.001
hallelujah, 0.001, 1.000, 0.001
influential, 0.001, 1.000, 0.001
fatherland, 0.001, 1.000, 0.001
restores, 0.001, 1.000, 0.001
lethargic, 0.001, 1.000, 0.001
motss, 0.001, 1.000, 0.001
happend, 0.001, 1.000, 0.001
banging, 0.001, 1.000, 0.001
paperwork, 0.000, 1.000, 0.000
stink, 0.000, 1.000, 0.000
mater, 0.000, 1.000, 0.000
rooting, 0.000, 1.000, 0.000
tirade, 0.000, 1.000, 0.000
crusade, 0.000, 1.000, 0.000
duh, 0.000, 1.000, 0.000
moss, 0.000, 1.000, 0.000
admits, 0.000, 1.000, 0.000
flashes, 0.000, 1.000, 0.000
bully, 0.000, 1.000, 0.000
purse, 0.000, 1.000, 0.000
jeez, 0.000, 1.000, 0.000
